,0
935,62097.00000000001
936,60204.99999999999
937,56410.0
938,54466.0
939,53263.00000000001
940,52579.0
941,52542.0
942,52759.0
943,52934.0
944,51743.0
945,51059.0
946,50519.0
947,50451.0
948,50068.0
949,49299.0
950,53006.0
951,56142.00000000001
952,58803.0
953,60485.0
954,60654.0
955,61273.0
956,61854.0
957,61498.0
958,60081.00000000001
959,58452.0
960,56750.00000000001
961,53331.0
962,51632.0
963,50756.0
964,50241.0
965,50441.0
966,51332.0
967,53542.99999999999
968,55273.99999999999
969,56802.0
970,56486.0
971,54799.0
972,51822.0
973,49045.0
974,51918.0
975,53862.0
976,56086.0
977,59449.0
978,61964.0
979,64459.99999999999
980,65411.0
981,64498.0
982,62425.0
983,61221.0
984,59321.0
985,55575.0
986,53758.0
987,52803.0
988,52182.0
989,52335.0
990,53122.0
991,54573.99999999999
992,56420.0
993,57906.0
994,57294.00000000001
995,55871.0
996,53773.0
997,51523.0
998,54513.0
999,56183.0
1000,57879.99999999999
1001,60478.99999999999
1002,61992.99999999999
1003,63734.99999999999
1004,64406.99999999999
1005,63416.00000000001
1006,61592.00000000001
1007,60722.0
1008,58887.00000000001
1009,55097.00000000001
1010,52982.0
1011,51757.0
1012,51005.0
1013,50961.0
1014,50986.0
1015,50926.0
1016,49462.0
1017,47669.0
1018,46618.0
1019,46171.0
1020,45085.0
1021,43852.0
1022,45199.0
1023,46636.0
1024,48539.0
1025,51482.0
1026,54475.00000000001
1027,57127.00000000001
1028,58604.99999999999
