,0
944,53154.594
945,52272.33
946,50230.355
947,48416.855
948,48012.645
949,49065.523
950,51301.23
951,54176.656
952,56512.113
953,57719.49
954,57879.57
955,57508.273
956,56636.367
957,55426.387
958,54410.74
959,53903.24
960,53844.992
961,50441.547
962,49501.824
963,49697.746
964,50748.574
965,52453.242
966,55389.97
967,58157.176
968,59919.242
969,59613.96
970,58138.836
971,56880.137
972,55982.676
973,56183.72
974,57354.336
975,59669.125
976,62056.28
977,63834.18
978,64607.156
979,64757.54
980,64237.242
981,63140.863
982,62029.957
983,60906.117
984,59084.2
985,56415.523
986,54581.55
987,53607.227
988,53291.914
989,53695.72
990,54962.137
991,56915.49
992,59795.137
993,61375.336
994,60194.98
995,58524.85
996,57451.977
997,57789.68
998,59565.55
999,61757.71
1000,63809.2
1001,65216.887
1002,65905.14
1003,66097.13
1004,65687.86
1005,64541.914
1006,63063.492
1007,61546.312
1008,59669.363
1009,56191.45
1010,54430.35
1011,53400.168
1012,52718.2
1013,52421.184
1014,52468.176
1015,52840.99
1016,52892.02
1017,52014.848
1018,50621.348
1019,49464.43
1020,49190.82
1021,49819.95
1022,51144.145
1023,52741.094
1024,54518.96
1025,56332.324
1026,57610.695
1027,58459.645
1028,58842.18
1029,58697.883
1030,58125.23
1031,56917.863
1032,55179.21
1033,53358.46
1034,51698.863
1035,50351.062
1036,49475.945
1037,48928.633
1038,48781.367
1039,48857.44
1040,48773.887
1041,47589.71
1042,45645.242
1043,44411.82
1044,43993.477
1045,44334.184
1046,45494.07
1047,47701.85
1048,50731.88
1049,53448.008
1050,55999.875
1051,57730.242
1052,58505.04
1053,58731.305
1054,58383.074
1055,57460.156
1056,55786.98
1057,52033.793
1058,49689.03
1059,48507.227
1060,48172.875
1061,48325.402
1062,49011.902
1063,50821.664
1064,54110.355
1065,58283.45
1066,61542.633
1067,61432.75
1068,60344.406
1069,59623.24
1070,60083.582
1071,62568.45
1072,65074.6
1073,66785.2
1074,67702.97
1075,67883.51
1076,67437.234
1077,66215.625
1078,64225.805
1079,61925.832
1080,59255.555
1081,56040.145
1082,54348.99
1083,53456.8
1084,53265.75
1085,53772.78
1086,55031.125
1087,57042.637
1088,60118.324
1089,62955.75
1090,64000.78
1091,63789.99
1092,63445.426
1093,63546.164
1094,64251.8
1095,65469.96
1096,66633.35
1097,67555.36
1098,68114.984
1099,68224.305
1100,67678.516
1101,66438.42
1102,64595.887
1103,62538.727
1104,60301.85
1105,57335.188
1106,54951.676
1107,53732.727
1108,53086.133
1109,53159.29
1110,53884.242
1111,55382.227
1112,57614.78
1113,61042.55
1114,63389.086
1115,63517.28
1116,62820.47
1117,62469.914
1118,63332.71
1119,64855.023
1120,66576.83
1121,67914.04
1122,68595.02
1123,68641.92
1124,68103.984
1125,66815.62
1126,64960.65
1127,62908.855
1128,60728.51
1129,57782.72
1130,55102.176
1131,53864.312
1132,53170.363
1133,53196.938
1134,53893.383
1135,55294.375
1136,57533.164
1137,61199.312
1138,63533.0
