,0
6123,48829.203041419365
6124,48534.09664470223
6125,48716.19311722399
6126,49259.51682367385
6127,49874.973383025594
6128,57642.64960416501
6129,63848.153503509915
6130,60752.14942987991
6131,58523.62079670683
6132,59488.973447599594
6133,55273.251975655476
6134,62119.161122731406
6135,64105.02206232439
6136,65870.80455325855
6137,68873.32928852685
6138,67697.91093359794
6139,69216.93404513544
6140,68277.48064114797
6141,64514.05699926935
6142,62609.34440916068
6143,61509.907164249584
6144,56705.43163114625
6145,54690.72664905217
6146,54546.35789355965
6147,53487.990080894524
6148,53603.173593105
6149,53877.581089540836
6150,54991.32055013428
6151,57265.689189027384
6152,61140.01615061792
6153,64900.70782351695
6154,62812.3276431089
6155,60158.73835216231
6156,55792.54929778556
6157,56024.343942987754
6158,62693.4667956051
6159,62510.2305912742
6160,66049.9106981733
6161,67996.60165776679
6162,69044.50893782421
6163,69445.31034404683
6164,66932.11226517643
6165,65329.24754136338
6166,63407.80203787481
6167,59707.283818416065
6168,57352.16373522546
6169,54661.03200024042
6170,53351.42518005061
6171,53178.1384308476
6172,54622.82694182061
6173,54233.0211787598
6174,56757.955054984894
6175,57899.34109660256
6176,61484.07093608128
6177,60578.64106308611
6178,59348.062268330636
6179,56650.26118894244
6180,56073.74856357898
6181,57462.21083504608
6182,62000.66046961247
6183,64451.45923452998
6184,67065.81368841097
6185,68028.32650257394
6186,67850.56630145904
6187,68406.0454820871
6188,67898.85082341074
6189,65037.17955856091
6190,63827.45294231635
6191,61436.09198826587
6192,57122.61527130531
6193,54670.98228754445
6194,54970.71275134924
6195,53765.75160264593
6196,53461.177864707846
6197,54452.33595423746
6198,55860.71485225077
6199,58373.53289422475
6200,59406.42831584037
6201,61689.234564578335
6202,59578.16870603151
6203,59295.126516643315
6204,57455.706258119564
6205,58449.93988746439
6206,62197.527632507685
6207,63877.16815828455
6208,65724.09371351611
6209,68256.33624556511
6210,70222.45534492236
6211,70256.44496081962
6212,68553.31643740644
6213,65493.00481025093
6214,63883.376285548846
6215,61077.69195067765
6216,57891.99437878128
6217,55690.03147122013
6218,54291.67434564664
6219,54130.63958994597
6220,53806.62601893642
6221,54432.57225364301
6222,55648.309089216295
6223,58306.76775473807
6224,61528.043169356795
6225,61947.79503018811
6226,61400.8299679994
6227,59061.69586009044
6228,57198.58494478043
6229,59878.40463689244
6230,62606.463112176185
6231,64237.69751736435
6232,66981.5015373962
6233,68272.84632327757
6234,66712.89498952363
6235,66575.77355711478
6236,66058.6518270008
6237,63751.76957317798
6238,61712.62398322561
6239,59910.87190812873
6240,55665.374693072445
6241,53927.45588527342
6242,52563.33587545632
6243,51813.50982022334
6244,50923.51833782093
6245,52199.38815589
6246,53385.05626963987
6247,55285.73389383518
6248,54510.74997116893
6249,50969.92908069311
6250,51848.69305146699
6251,49267.95470778531
6252,49500.94817308806
6253,54593.61912440817
6254,51966.812995900444
6255,55337.67711368537
6256,56153.389411803575
6257,54430.419603649294
6258,58125.19106730006
6259,57464.05125174783
6260,58437.45763231883
6261,57284.305782640586
6262,55986.432313203964
6263,54097.028758231056
6264,50954.26448516146
6265,49645.3470248518
6266,47927.402178978205
6267,46924.978829636
6268,47375.691481380774
6269,47616.58096568209
6270,49181.24692692388
6271,48037.7459455528
6272,45928.3896656198
6273,43836.36344796715
6274,45421.51039252859
6275,46176.059147581866
6276,45854.859020343785
6277,54484.66399825734
6278,51847.41769423798
6279,53141.50165853658
6280,56841.537229534726
6281,56786.26238542672
6282,59909.3806639098
6283,60757.02351114364
6284,58773.00453800692
6285,58769.554447659786
6286,58169.58377940079
6287,54958.972673359924
6288,51444.106991195404
6289,51730.44743429226
6290,49641.654251762906
6291,48733.765192052226
6292,49360.48385388558
6293,49336.96719167989
6294,49845.37084125192
6295,52356.57696954787
6296,56029.733993825525
6297,62333.72995414059
6298,59051.39253736734
6299,58364.55889457007
6300,59902.267780208604
6301,54546.7713072334
6302,59408.79886888139
6303,65623.21847433313
6304,66263.71343799891
6305,67059.1088661626
6306,67457.70379731884
6307,67796.18670069735
6308,67361.06183916931
6309,64612.60636815493
6310,62661.228317617635
6311,61461.33887030486
6312,57557.79040109078
6313,54121.68111400828
6314,53579.97711927026
6315,54091.19016246983
6316,53732.43551387611
6317,54103.156194666255
6318,55611.29096849342
6319,57859.0050543015
6320,60171.30733130123
6321,59830.13507172889
6322,59917.62123703289
6323,58124.63692370247
6324,57685.69117893215
6325,59098.47730701862
6326,64088.22022716079
6327,65019.72319464801
6328,65022.12261014197
6329,67088.44439013416
6330,68617.49783908414
6331,69639.80762758352
6332,67706.21272410545
6333,65048.10306720976
6334,63694.028924620696
